1095.32,2948.49,4228.49
1088.55,2947.54,4235.33
1081.79,2946.49,4242.17
1075.05,2945.35,4249
1068.32,2944.12,4255.84
1061.61,2942.79,4262.68
1054.92,2941.36,4269.52
1048.25,2939.85,4276.35
1041.6,2938.25,4283.19
1034.97,2936.57,4290.03
1028.36,2934.81,4296.87
1021.76,2932.97,4303.71
1015.19,2931.05,4310.55
1008.63,2929.06,4317.39
1002.08,2927.02,4324.23
995.537,2924.94,4331.09
988.979,2922.85,4337.96
982.395,2920.79,4344.86
975.768,2918.77,4351.79
969.083,2916.82,4358.77
962.324,2914.97,4365.78
955.473,2913.24,4372.86
948.518,2911.65,4379.99
941.453,2910.2,4387.2
934.274,2908.88,4394.49
926.977,2907.7,4401.88
919.559,2906.65,4409.37
912.018,2905.72,4416.97
904.363,2904.9,4424.68
896.603,2904.17,4432.48
888.75,2903.49,4440.36
880.814,2902.84,4448.31
872.807,2902.21,4456.33
864.737,2901.58,4464.41
856.588,2900.97,4472.56
848.337,2900.41,4480.82
839.958,2899.93,4489.2
831.428,2899.56,4497.74
822.721,2899.33,4506.46
813.81,2899.26,4515.39
804.669,2899.39,4524.54
795.3,2899.7,4533.93
785.73,2900.14,4543.51
775.991,2900.66,4553.25
766.114,2901.21,4563.14
756.133,2901.75,4573.12
746.076,2902.24,4583.19
735.968,2902.64,4593.3
725.835,2902.93,4603.44
715.702,2903.08,4613.57
705.596,2903.05,4623.68
695.522,2902.84,4633.76
685.452,2902.49,4643.84
675.355,2902.04,4653.94
665.202,2901.53,4664.11
654.959,2900.97,4674.36
644.599,2900.42,4684.73
634.165,2899.8,4695.18
623.749,2899.04,4705.62
613.445,2898.02,4715.98
603.32,2896.69,4726.2
593.343,2895.09,4736.3
583.466,2893.28,4746.34
573.637,2891.31,4756.35
563.803,2889.23,4766.39
553.921,2887.09,4776.49
544.01,2884.87,4786.64
534.113,2882.53,4796.81
524.273,2880.03,4806.96
514.535,2877.34,4817.07
504.933,2874.42,4827.11
495.437,2871.31,4837.11
485.987,2868.07,4847.1
476.521,2864.75,4857.12
466.979,2861.4,4867.22
457.369,2858.02,4877.39
447.774,2854.53,4887.58
438.283,2850.87,4897.75
428.984,2846.96,4907.84
419.968,2842.74,4917.8
411.317,2838.16,4927.59
403.029,2833.23,4937.23
395.066,2827.99,4946.74
387.39,2822.49,4956.16
379.962,2816.75,4965.52
372.756,2810.81,4974.85
365.758,2804.68,4984.15
358.957,2798.38,4993.42
352.339,2791.91,5002.66
345.892,2785.3,5011.89
339.607,2778.56,5021.09
333.494,2771.67,5030.28
327.569,2764.65,5039.45
321.846,2757.47,5048.62
316.342,2750.14,5057.77
311.073,2742.65,5066.92
306.054,2735,5076.07
301.277,2727.2,5085.22
296.708,2719.28,5094.37
292.312,2711.26,5103.51
288.054,2703.16,5112.65
283.896,2695.01,5121.79
279.803,2686.83,5130.92
275.738,2678.64,5140.06
271.703,2670.44,5149.19
267.731,2662.22,5158.32
263.858,2653.94,5167.45
260.123,2645.6,5176.59
256.562,2637.19,5185.73
253.211,2628.67,5194.88
250.062,2620.08,5204.04
247.065,2611.42,5213.19
244.17,2602.73,5222.35
241.325,2594.03,5231.5
238.478,2585.36,5240.63
235.58,2576.71,5249.75
232.618,2568.11,5258.85
229.613,2559.54,5267.93
226.588,2550.99,5277
223.564,2542.44,5286.07
220.563,2533.89,5295.12
217.605,2525.33,5304.18
214.701,2516.76,5313.23
211.854,2508.16,5322.28
209.072,2499.55,5331.33
206.359,2490.92,5340.38
203.721,2482.27,5349.42
201.163,2473.6,5358.46
198.68,2464.91,5367.5
196.265,2456.2,5376.53
193.909,2447.48,5385.57
191.604,2438.75,5394.59
189.34,2430.02,5403.62
187.111,2421.28,5412.64
184.927,2412.53,5421.65
182.821,2403.76,5430.67
180.823,2394.97,5439.68
178.968,2386.15,5448.69
177.282,2377.29,5457.71
175.762,2368.4,5466.73
174.386,2359.48,5475.75
173.135,2350.55,5484.77
171.988,2341.6,5493.79
170.923,2332.64,5502.81
169.934,2323.69,5511.82
169.03,2314.73,5520.82
168.224,2305.76,5529.83
167.528,2296.78,5538.83
166.953,2287.8,5547.83
166.491,2278.81,5556.82
166.104,2269.82,5565.82
165.755,2260.85,5574.8
165.405,2251.89,5583.76
165.017,2242.95,5592.71
164.561,2234.04,5601.64
164.061,2225.14,5610.55
163.55,2216.26,5619.45
163.065,2207.38,5628.34
162.64,2198.51,5637.23
162.31,2189.63,5646.11
162.078,2180.75,5654.99
161.92,2171.87,5663.87
161.814,2163,5672.74
161.737,2154.13,5681.61
161.663,2145.28,5690.46
161.579,2136.43,5699.3
161.518,2127.59,5708.13
161.529,2118.75,5716.96
161.662,2109.92,5725.79
161.967,2101.08,5734.63
162.492,2092.25,5743.48
163.289,2083.42,5752.35
164.37,2074.6,5761.24
165.681,2065.79,5770.14
167.154,2057,5779.05
168.725,2048.23,5787.95
